SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
MUS,Mauritius,Mauritius,Air Condition,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Air Condition,10.0,9.192146966791158,0.970537466072799,10,1
MLT,Malta,Malta,Air Condition,6.0,6.0,0.0,6,6
MLI,Mali,Mali,Air Condition,10.0,9.080368520750818,0.9886380543844974,10,8
MDV,Maldives,Maldives,Air Condition,10.0,10.0,0.0,10,10
MYS,Malaysia,Malaysia,Air Condition,6.0,6.364460233451751,1.7033889737730863,10,1
MWI,Malawi,Malawi,Air Condition,3.0,3.0037750094375237,0.17696984950887093,6,1
MDG,Madagascar,Madagascar,Air Condition,1.0,1.0105803142032703,0.3084005265572557,10,1
MKD,North Macedonia,North Macedonia,Air Condition,6.0,6.0,0.0,6,6
LUX,Luxembourg,Luxembourg,Air Condition,3.0,3.0,0.0,3,3
LTU,Lithuania,Lithuania,Air Condition,6.0,5.845758047146105,0.657263256970829,10,3
LIE,Liechtenstein,Liechtenstein,Air Condition,3.0,3.0,0.0,3,3
LBY,Libya,Libya,Air Condition,8.0,8.298478844433083,0.8155702647023506,10,5
LBR,Liberia,Liberia,Air Condition,8.0,7.9977827050997785,0.07524296581004827,8,5
LSO,Lesotho,Lesotho,Air Condition,3.0,2.9789663461538463,0.19955452508726343,3,1
LBN,Lebanon,Lebanon,Air Condition,6.0,5.977011494252873,0.1498667219586816,6,5
LVA,Latvia,Latvia,Air Condition,3.0,3.305120515383761,0.916897658186685,10,1
LAO,Laos,Laos,Air Condition,8.0,7.853139643861294,0.5181675793538287,8,6
KGZ,Kyrgyzstan,Kyrgyzstan,Air Condition,8.0,7.079520183300762,0.9944304155910548,10,1
KWT,Kuwait,Kuwait,Air Condition,8.0,7.990654205607477,0.14737540401887692,8,5
KIR,Kiribati,Kiribati,Air Condition,10.0,7.365853658536586,4.094946901356065,10,1
KEN,Kenya,Kenya,Air Condition,3.0,2.7833975594091203,1.300832406517582,6,1
JOR,Jordan,Jordan,Air Condition,8.0,7.550471327572663,0.8176217197897818,8,5
JPN,Japan,Japan,Air Condition,3.0,3.883090777518694,1.608252767177839,10,1
JAM,Jamaica,Jamaica,Air Condition,3.0,2.9881656804733727,0.1533903123883517,3,1
ITA,Italy,Italy,Air Condition,6.0,5.167803547066849,1.335026436019698,10,1
IS1,Israel,Palestine,Air Condition,8.0,7.205405405405405,0.950660068255834,8,6
IRL,Ireland,Ireland,Air Condition,1.0,1.0468827930174565,0.37208921345727214,10,1
IRQ,Iraq,Iraq,Air Condition,8.0,7.154768288012256,0.9823330498954947,8,6
IRN,Iran,Iran,Air Condition,8.0,7.841344104467526,0.8768089737347372,10,1
IDN,Indonesia,Indonesia,Air Condition,6.0,5.47376572596514,2.8539996669149943,10,1
IND,India,India,Air Condition,10.0,9.085713559828001,1.4133426665173017,10,1
ISL,Iceland,Iceland,Air Condition,1.0,1.0606801230458052,0.7365046028908384,10,1
HUN,Hungary,Hungary,Air Condition,6.0,6.0,0.0,6,6
HND,Honduras,Honduras,Air Condition,3.0,4.421568627450981,1.5344173992412216,10,1
HTI,Haiti,Haiti,Air Condition,3.0,2.96656050955414,0.2564386503053722,3,1
GUY,Guyana,Guyana,Air Condition,3.0,4.0500390930414385,1.4202655752678837,10,1
GNB,Guinea-Bissau,Guinea-Bissau,Air Condition,8.0,7.995017793594306,0.08834228383958038,8,6
GIN,Guinea,Guinea,Air Condition,8.0,7.999528168349533,0.046585437285082326,10,5
GTM,Guatemala,Guatemala,Air Condition,6.0,5.8399104963384865,0.6531219326226457,6,3
GRD,Grenada,Grenada,Air Condition,1.0,1.0,0.0,1,1
GRC,Greece,Greece,Air Condition,6.0,5.976253589573669,0.24644468226759172,10,1
GHA,Ghana,Ghana,Air Condition,10.0,9.555132708821233,0.8201246323096738,10,8
DEU,Germany,Germany,Air Condition,3.0,4.340278510391392,1.4850392103742722,10,1
GEO,Georgia,Georgia,Air Condition,6.0,4.616972911536275,1.4902295437394784,10,1
GMB,Gambia,Gambia,Air Condition,8.0,7.986754966887418,0.1479852164423344,8,6
GAB,Gabon,Gabon,Air Condition,8.0,7.351465201465201,0.9368854057146351,10,5
FR1,France,France,Air Condition,3.0,3.4040003828117524,1.094639003155494,10,1
FI1,Finland,Aland,Air Condition,1.0,1.0,0.0,1,1
FI1,Finland,Finland,Air Condition,1.0,1.2659468900091295,0.7034012017683849,10,1
FJI,Fiji,Fiji,Air Condition,1.0,1.3502358490566038,1.7405336800949969,10,1
ETH,Ethiopia,Ethiopia,Air Condition,6.0,5.934073845520929,1.9422057177298195,8,1
EST,Estonia,Estonia,Air Condition,3.0,3.0085336367515287,0.5016666833804063,10,1
ERI,Eritrea,Eritrea,Air Condition,8.0,7.893132508517124,0.453367250602632,10,5
GNQ,Equatorial Guinea,Equatorial Guinea,Air Condition,8.0,7.46866485013624,0.8714718345062004,8,5
SLV,El Salvador,El Salvador,Air Condition,6.0,5.4728682170542635,1.1122419923386304,6,3
EGY,Egypt,Egypt,Air Condition,8.0,7.991020686519663,0.18237401882528503,10,4
ECU,Ecuador,Ecuador,Air Condition,6.0,5.240526414037707,1.8029481237168101,10,1
DOM,Dominican Republic,Dominican Republic,Air Condition,3.0,3.007495590828924,0.4235529233811537,10,1
DMA,Dominica,Dominica,Air Condition,1.0,1.0,0.0,1,1
DJI,Djibouti,Djibouti,Air Condition,8.0,7.992616033755274,0.11686983020126762,8,5
DN1,Denmark,Greenland,Air Condition,1.0,1.1172293350209328,1.0204515168291648,10,1
DN1,Denmark,Denmark,Air Condition,3.0,3.925841113264048,1.5152201290828917,10,1
CZE,Czechia,Czechia,Air Condition,6.0,5.374269005847953,1.2240778762759983,8,3
CYN,Northern Cyprus,Northern Cyprus,Air Condition,6.0,5.914798206278027,0.279181747377101,6,5
CYP,Cyprus,Cyprus,Air Condition,6.0,5.980337078651686,0.13883908265457748,6,5
HRV,Croatia,Croatia,Air Condition,6.0,5.913672217353199,0.4727423059403991,10,3
CIV,Ivory Coast,Ivory Coast,Air Condition,8.0,8.086175550869028,0.3987911677534518,10,8
CRI,Costa Rica,Costa Rica,Air Condition,3.0,2.3542882801975753,0.9346559502636892,3,1
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Air Condition,8.0,7.726814475232261,0.6882573658560048,8,1
COG,Republic of the Congo,Republic of the Congo,Air Condition,8.0,7.884903456332028,0.46377859523921294,8,5
COM,Comoros,Comoros,Air Condition,1.0,1.0,0.0,1,1
COL,Colombia,Colombia,Air Condition,6.0,6.85391904247361,1.0463953791934897,10,1
CH1,China,China,Air Condition,8.0,6.441595437025726,2.7904156492710666,10,1
CH1,China,Macao S.A.R,Air Condition,8.0,8.0,0.0,8,8
CH1,China,Hong Kong S.A.R.,Air Condition,8.0,7.979591836734694,0.14139190265868387,8,7
CHL,Chile,Chile,Air Condition,1.0,2.1700664723920537,1.93689600364739,10,1
TCD,Chad,Chad,Air Condition,8.0,8.908210797093892,0.9886400787596774,10,8
CAF,Central African Republic,Central African Republic,Air Condition,8.0,8.0,0.0,8,8
CPV,Cabo Verde,Cabo Verde,Air Condition,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Air Condition,1.0,1.180680259574464,0.8724920868842965,10,1
CMR,Cameroon,Cameroon,Air Condition,8.0,8.48596145090302,0.8526798924980289,10,6
KHM,Cambodia,Cambodia,Air Condition,6.0,6.156516290726817,0.5339960426296585,8,4
MMR,Myanmar,Myanmar,Air Condition,8.0,7.354826640059866,0.9964715881400119,10,1
BDI,Burundi,Burundi,Air Condition,6.0,6.422807017543859,0.8014280114237421,8,6
BFA,Burkina Faso,Burkina Faso,Air Condition,8.0,8.636613844870725,0.9247647638177028,10,8
BGR,Bulgaria,Bulgaria,Air Condition,6.0,5.99977103606182,0.050185166090111914,10,5
BRN,Brunei,Brunei,Air Condition,6.0,5.9576271186440675,0.20143837837296125,6,5
BRA,Brazil,Brazil,Air Condition,3.0,3.927492551423063,2.2028782722810094,10,1
BWA,Botswana,Botswana,Air Condition,3.0,3.0,0.0,3,3
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Air Condition,6.0,6.0,0.0,6,6
BOL,Bolivia,Bolivia,Air Condition,6.0,5.341667167498047,1.2386541921582808,8,1
BTN,Bhutan,Bhutan,Air Condition,8.0,7.664936290703162,1.4403516635776008,10,1
BEN,Benin,Benin,Air Condition,10.0,9.996816553919619,0.05633215557241986,10,9
BLZ,Belize,Belize,Air Condition,3.0,3.1663479923518163,0.7030767192598439,6,1
BEL,Belgium,Belgium,Air Condition,6.0,4.68703007518797,1.4802737000857844,10,3
BLR,Belarus,Belarus,Air Condition,6.0,5.874887892376681,0.5921428381003833,6,3
BRB,Barbados,Barbados,Air Condition,1.0,1.0,0.0,1,1
BGD,Bangladesh,Bangladesh,Air Condition,10.0,9.557907113462669,0.8043627912182963,10,5
BHR,Bahrain,Bahrain,Air Condition,8.0,8.0,0.0,8,8
BHS,The Bahamas,The Bahamas,Air Condition,1.0,1.0,0.0,1,1
AZE,Azerbaijan,Azerbaijan,Air Condition,6.0,6.370131960090119,0.7945234670641251,10,5
AUT,Austria,Austria,Air Condition,3.0,4.244792340535645,1.4610504806962632,6,3
AU1,Australia,Australia,Air Condition,1.0,1.5299469163399535,1.0052137628576654,10,1
ARM,Armenia,Armenia,Air Condition,6.0,6.0,0.0,6,6
ARG,Argentina,Argentina,Air Condition,1.0,2.008914662068889,1.3402331646699919,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Air Condition,1.0,1.0,0.0,1,1
AGO,Angola,Angola,Air Condition,6.0,5.697501319405267,1.5988646068139691,10,1
AND,Andorra,Andorra,Air Condition,3.0,3.0,0.0,3,3
DZA,Algeria,Algeria,Air Condition,8.0,7.862358102158513,1.0664422189051574,10,1
ALB,Albania,Albania,Air Condition,6.0,5.998566650740564,0.19913297488772616,10,5
AFG,Afghanistan,Afghanistan,Air Condition,8.0,8.566745210531709,1.045368037640003,10,3
KAS,Kashmir,Siachen Glacier,Air Condition,3.0,3.0,0.0,3,3
NL1,Netherlands,Sint Maarten,Air Condition,1.0,1.0,0.0,1,1
TUV,Tuvalu,Tuvalu,Air Condition,--,--,--,--,--
ZWE,Zimbabwe,Zimbabwe,Wildfire Hazard,10.0,9.42425401683244,0.8936054901742783,10,8
ZMB,Zambia,Zambia,Wildfire Hazard,9.0,8.97790631801783,0.9883580740642994,10,7
YEM,Yemen,Yemen,Wildfire Hazard,1.0,2.4004956990814987,2.8248038322452955,10,1
VNM,Vietnam,Vietnam,Wildfire Hazard,6.0,6.5830189927867115,1.1642208309324713,10,1
VEN,Venezuela,Venezuela,Wildfire Hazard,6.0,5.930811476671971,2.0834208160865204,10,1
VAT,Vatican,Vatican,Wildfire Hazard,--,--,--,--,--
VUT,Vanuatu,Vanuatu,Wildfire Hazard,1.0,1.0348837209302326,0.5592285886702814,10,1
UZB,Uzbekistan,Uzbekistan,Wildfire Hazard,1.0,4.495311294438839,3.9270370828400174,10,1
URY,Uruguay,Uruguay,Wildfire Hazard,8.0,7.359908883826879,0.9305427377001304,10,5
FSM,Federated States of Micronesia,Federated States of Micronesia,Wildfire Hazard,1.0,1.0,0.0,1,1
MHL,Marshall Islands,Marshall Islands,Wildfire Hazard,1.0,3.25,3.897114317029974,10,1
US1,United States of America,United States of America,Wildfire Hazard,6.0,5.585979774658395,3.222587810700737,10,1
GB1,United Kingdom,Jersey,Wildfire Hazard,6.0,5.714285714285714,0.45175395145262565,6,5
GB1,United Kingdom,Guernsey,Wildfire Hazard,6.0,6.0,0.0,6,6
GB1,United Kingdom,Isle of Man,Wildfire Hazard,1.0,1.0,0.0,1,1
GB1,United Kingdom,United Kingdom,Wildfire Hazard,3.0,3.79515898413563,1.7961443124690226,10,1
ARE,United Arab Emirates,United Arab Emirates,Wildfire Hazard,1.0,1.015071169411108,0.3679855765550516,10,1
UKR,Ukraine,Ukraine,Wildfire Hazard,8.0,7.622589531680441,0.8000236340847462,10,5
UGA,Uganda,Uganda,Wildfire Hazard,8.0,7.870466830466831,1.908297549222623,10,1
TKM,Turkmenistan,Turkmenistan,Wildfire Hazard,1.0,4.3404981859203025,3.8025736463818656,10,1
TUR,Turkey,Turkey,Wildfire Hazard,8.0,7.98694714330488,0.7416224412622284,10,1
TUN,Tunisia,Tunisia,Wildfire Hazard,3.0,4.770353382674867,3.9335018797040147,10,1
TTO,Trinidad and Tobago,Trinidad and Tobago,Wildfire Hazard,1.0,1.0412844036697249,0.6081572420362666,10,1
TON,Tonga,Tonga,Wildfire Hazard,10.0,10.0,0.0,10,10
TGO,Togo,Togo,Wildfire Hazard,8.0,8.746840603342845,1.1150287170377986,10,1
TLS,East Timor,East Timor,Wildfire Hazard,6.0,6.241379310344827,0.7906463232538044,8,3
THA,Thailand,Thailand,Wildfire Hazard,8.0,7.0278518009112005,1.4886018130221137,10,1
TZA,United Republic of Tanzania,United Republic of Tanzania,Wildfire Hazard,8.0,7.668542263164447,1.1988240965537793,10,1
TJK,Tajikistan,Tajikistan,Wildfire Hazard,8.0,8.106181967549805,0.893727017424919,10,6
TWN,Taiwan,Taiwan,Wildfire Hazard,3.0,2.8152476349471343,1.972355158661586,10,1
SYR,Syria,Syria,Wildfire Hazard,4.0,5.044308698270671,3.9225288472990263,10,1
CHE,Switzerland,Switzerland,Wildfire Hazard,3.0,2.9177934018388316,1.2220934872832308,6,1
SWE,Sweden,Sweden,Wildfire Hazard,1.0,1.6495853310154684,1.069410367701821,10,1
SWZ,eSwatini,eSwatini,Wildfire Hazard,8.0,8.614689265536724,0.8827339654315898,10,8
SUR,Suriname,Suriname,Wildfire Hazard,6.0,5.323491027732463,1.2490464416417428,10,1
SDS,South Sudan,South Sudan,Wildfire Hazard,10.0,9.893921155582305,0.4370059292132638,10,8
SDN,Sudan,Sudan,Wildfire Hazard,6.0,5.447454184772341,4.359316333958377,10,1
LKA,Sri Lanka,Sri Lanka,Wildfire Hazard,8.0,7.61215783860647,0.788709927299274,10,5
ESP,Spain,Spain,Wildfire Hazard,8.0,7.799293073213503,1.3653067095925604,10,1
KOR,South Korea,South Korea,Wildfire Hazard,6.0,5.634321223709369,1.1662181971788157,10,1
ZAF,South Africa,South Africa,Wildfire Hazard,10.0,9.549365692222835,1.0068767850667022,10,1
SOM,Somalia,Somalia,Wildfire Hazard,8.0,8.669876752657053,1.3734366592065343,10,1
SOL,Somaliland,Somaliland,Wildfire Hazard,10.0,9.020461411700083,2.153985315545309,10,1
SLB,Solomon Islands,Solomon Islands,Wildfire Hazard,1.0,1.485947416137806,0.9819459028248276,10,1
SVK,Slovakia,Slovakia,Wildfire Hazard,6.0,6.189369485689692,0.9896554310987342,8,3
SVN,Slovenia,Slovenia,Wildfire Hazard,6.0,6.132086167800454,0.5228475598168195,10,4
SGP,Singapore,Singapore,Wildfire Hazard,3.0,3.0,0.0,3,3
SLE,Sierra Leone,Sierra Leone,Wildfire Hazard,8.0,7.849221789883268,1.1648895301597977,10,1
SYC,Seychelles,Seychelles,Wildfire Hazard,10.0,10.0,0.0,10,10
SRB,Republic of Serbia,Republic of Serbia,Wildfire Hazard,8.0,7.636938646426312,0.7632874333520488,8,6
SEN,Senegal,Senegal,Wildfire Hazard,10.0,9.899693286379643,0.42210170337486214,10,7
SAU,Saudi Arabia,Saudi Arabia,Wildfire Hazard,1.0,1.0382872002549053,0.48655627353757364,10,1
STP,São Tomé and Principe,São Tomé and Principe,Wildfire Hazard,1.0,1.0,0.0,1,1
SMR,San Marino,San Marino,Wildfire Hazard,8.0,8.0,0.0,8,8
WSM,Samoa,Samoa,Wildfire Hazard,10.0,10.0,0.0,10,10
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Wildfire Hazard,1.0,1.0,0.0,1,1
LCA,Saint Lucia,Saint Lucia,Wildfire Hazard,1.0,1.0,0.0,1,1
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Wildfire Hazard,1.0,1.0,0.0,1,1
RWA,Rwanda,Rwanda,Wildfire Hazard,6.0,6.844131455399061,0.9642072428335225,8,6
RUS,Russia,Russia,Wildfire Hazard,1.0,2.593115018970268,2.2560248748713985,10,1
ROU,Romania,Romania,Wildfire Hazard,8.0,7.403221845685379,0.9019389491690899,8,5
QAT,Qatar,Qatar,Wildfire Hazard,1.0,1.0158730158730158,0.3776310239165181,10,1
PRT,Portugal,Portugal,Wildfire Hazard,8.0,7.692223610243598,1.1238411156315506,10,1
POL,Poland,Poland,Wildfire Hazard,7.0,6.996636481241914,0.9991602981375451,10,1
PHL,Philippines,Philippines,Wildfire Hazard,6.0,5.267843137254902,1.9392401116644111,10,1
PER,Peru,Peru,Wildfire Hazard,6.0,5.561482062900263,2.284274389437715,10,1
PRY,Paraguay,Paraguay,Wildfire Hazard,10.0,8.650678051230537,1.6760112931186937,10,6
PNG,Papua New Guinea,Papua New Guinea,Wildfire Hazard,3.0,3.8244011368250104,1.9009478469649186,10,1
PAN,Panama,Panama,Wildfire Hazard,6.0,5.718336483931947,1.4787076069039315,10,1
PLW,Palau,Palau,Wildfire Hazard,1.0,1.5625,2.178553132241672,10,1
PAK,Pakistan,Pakistan,Wildfire Hazard,9.0,6.885430707021198,3.753361075320136,10,1
OMN,Oman,Oman,Wildfire Hazard,1.0,1.004820567755758,0.20823513615221914,10,1
NOR,Norway,Norway,Wildfire Hazard,1.0,1.4089031506868304,1.5399807501712457,10,1
PRK,North Korea,North Korea,Wildfire Hazard,6.0,6.257250085295121,0.7587467375506198,10,3
NGA,Nigeria,Nigeria,Wildfire Hazard,10.0,9.113376897454804,1.3201406360290528,10,5
NER,Niger,Niger,Wildfire Hazard,1.0,4.545660763939704,4.260093666226632,10,1
NIC,Nicaragua,Nicaragua,Wildfire Hazard,6.0,6.49868212967844,1.4717357081771516,10,1
NZ1,New Zealand,New Zealand,Wildfire Hazard,6.0,4.817552876062463,2.134677829921402,10,1
NL1,Netherlands,Netherlands,Wildfire Hazard,6.0,6.084725248123941,0.9415688843463154,10,1
NL1,Netherlands,Aruba,Wildfire Hazard,1.0,1.0,0.0,1,1
NL1,Netherlands,Curaçao,Wildfire Hazard,1.0,1.0,0.0,1,1
NPL,Nepal,Nepal,Wildfire Hazard,8.0,8.356639839034205,1.3356741103415137,10,6
NRU,Nauru,Nauru,Wildfire Hazard,1.0,1.0,0.0,1,1
NAM,Namibia,Namibia,Wildfire Hazard,10.0,9.657429857984067,1.4556363144194648,10,1
MOZ,Mozambique,Mozambique,Wildfire Hazard,8.0,8.137544839672499,1.2185540461650457,10,1
MAR,Morocco,Morocco,Wildfire Hazard,8.0,5.374769740881739,4.053954946893343,10,1
SAH,Western Sahara,Western Sahara,Wildfire Hazard,1.0,1.0,0.0,1,1
MNE,Montenegro,Montenegro,Wildfire Hazard,6.0,6.90310442144873,0.9790946320951679,8,5
MNG,Mongolia,Mongolia,Wildfire Hazard,6.0,4.968191621555997,3.450861906659842,10,1
MDA,Moldova,Moldova,Wildfire Hazard,8.0,8.0,0.0,8,8
MCO,Monaco,Monaco,Wildfire Hazard,8.0,8.0,0.0,8,8
MEX,Mexico,Mexico,Wildfire Hazard,10.0,8.849807238156753,1.3978439028857113,10,1
MUS,Mauritius,Mauritius,Wildfire Hazard,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Wildfire Hazard,1.0,3.239729484203089,3.7710713803252243,10,1
MLT,Malta,Malta,Wildfire Hazard,1.0,1.0,0.0,1,1
MLI,Mali,Mali,Wildfire Hazard,3.0,5.3987773376958845,4.395581703090161,10,1
MDV,Maldives,Maldives,Wildfire Hazard,10.0,10.0,0.0,10,10
MYS,Malaysia,Malaysia,Wildfire Hazard,1.0,1.6266947002102516,0.9764444936370456,10,1
MWI,Malawi,Malawi,Wildfire Hazard,8.0,7.979803699509249,0.19078378196886214,8,6
MDG,Madagascar,Madagascar,Wildfire Hazard,8.0,6.394214669944071,2.2640331064826404,10,1
MKD,North Macedonia,North Macedonia,Wildfire Hazard,8.0,8.0,0.0,8,8
LUX,Luxembourg,Luxembourg,Wildfire Hazard,6.0,6.0,0.0,6,6
LTU,Lithuania,Lithuania,Wildfire Hazard,6.0,4.608711260021539,1.4845736946063186,10,3
LIE,Liechtenstein,Liechtenstein,Wildfire Hazard,1.0,1.0,0.0,1,1
LBY,Libya,Libya,Wildfire Hazard,1.0,1.087771489663347,0.7364064248025499,10,1
LBR,Liberia,Liberia,Wildfire Hazard,8.0,7.104705592510471,1.174637549857872,8,1
LSO,Lesotho,Lesotho,Wildfire Hazard,10.0,9.917067307692308,0.37544467902493445,10,8
LBN,Lebanon,Lebanon,Wildfire Hazard,8.0,8.77175697865353,0.9786507752796211,10,5
LVA,Latvia,Latvia,Wildfire Hazard,3.0,3.910807508608242,1.3754878943919646,10,1
LAO,Laos,Laos,Wildfire Hazard,6.0,6.320524835988754,0.7197706771187392,8,6
KGZ,Kyrgyzstan,Kyrgyzstan,Wildfire Hazard,8.0,7.459532313498214,1.5909527796159864,10,1
KWT,Kuwait,Kuwait,Wildfire Hazard,1.0,1.0020768431983385,0.045525047179196206,2,1
KIR,Kiribati,Kiribati,Wildfire Hazard,10.0,7.365853658536586,4.094946901356065,10,1
KEN,Kenya,Kenya,Wildfire Hazard,8.0,8.237315350032112,0.9409976320147547,10,1
JOR,Jordan,Jordan,Wildfire Hazard,1.0,2.403377847604085,2.7721634866835068,10,1
JPN,Japan,Japan,Wildfire Hazard,3.0,3.261678861461767,1.1226850927978291,10,1
JAM,Jamaica,Jamaica,Wildfire Hazard,6.0,5.968441814595661,0.17482066908213287,6,5
ITA,Italy,Italy,Wildfire Hazard,8.0,6.796725784447476,1.8426412925448539,10,1
IS1,Israel,Palestine,Wildfire Hazard,8.0,7.640540540540541,1.354863004834798,8,1
IRL,Ireland,Ireland,Wildfire Hazard,3.0,3.2056109725685786,0.8069173744296319,10,1
IRQ,Iraq,Iraq,Wildfire Hazard,1.0,4.586556874760628,4.04630362387516,10,1
IRN,Iran,Iran,Wildfire Hazard,1.0,4.712839067194826,4.04306148657308,10,1
IDN,Indonesia,Indonesia,Wildfire Hazard,1.0,2.59417806045372,2.0191856624556856,10,1
IND,India,India,Wildfire Hazard,10.0,8.814269291108529,1.636165578932765,10,1
ISL,Iceland,Iceland,Wildfire Hazard,1.0,1.21090556655851,0.894959822631821,10,1
HUN,Hungary,Hungary,Wildfire Hazard,8.0,7.895479890853007,0.4325302622822493,8,6
HND,Honduras,Honduras,Wildfire Hazard,8.0,7.058235294117647,1.113526822241999,10,1
HTI,Haiti,Haiti,Wildfire Hazard,6.0,6.462579617834395,0.8915032579568203,8,5
GUY,Guyana,Guyana,Wildfire Hazard,6.0,5.938791466547526,0.468660136616403,10,1
GNB,Guinea-Bissau,Guinea-Bissau,Wildfire Hazard,9.0,8.980071174377224,0.9814804682340629,10,6
GIN,Guinea,Guinea,Wildfire Hazard,10.0,9.33886949136548,0.930242193464735,10,5
GTM,Guatemala,Guatemala,Wildfire Hazard,6.0,6.92046379170057,1.1113642338329357,10,5
GRD,Grenada,Grenada,Wildfire Hazard,1.0,1.0,0.0,1,1
GRC,Greece,Greece,Wildfire Hazard,8.0,7.631433620499227,1.2366849481984974,10,1
GHA,Ghana,Ghana,Wildfire Hazard,8.0,8.650858704137393,1.3309932300632483,10,1
DEU,Germany,Germany,Wildfire Hazard,6.0,5.747309842810423,1.1800194138970461,10,1
GEO,Georgia,Georgia,Wildfire Hazard,6.0,6.802992991096799,0.9883880377625072,10,3
GMB,Gambia,Gambia,Wildfire Hazard,10.0,9.37748344370861,0.9043070000769323,10,7
GAB,Gabon,Gabon,Wildfire Hazard,3.0,2.9013736263736263,0.969912735189711,10,1
FR1,France,France,Wildfire Hazard,6.0,6.744626280026797,1.2771001748121655,10,1
FI1,Finland,Aland,Wildfire Hazard,1.0,1.0,0.0,1,1
FI1,Finland,Finland,Wildfire Hazard,1.0,1.6063853715979306,0.9372494768471946,10,1
FJI,Fiji,Fiji,Wildfire Hazard,3.0,3.1285377358490565,1.4758229982490827,10,1
ETH,Ethiopia,Ethiopia,Wildfire Hazard,8.0,8.24229147382495,1.0964684713695676,10,1
EST,Estonia,Estonia,Wildfire Hazard,6.0,5.177784098990187,1.382056304814484,10,1
ERI,Eritrea,Eritrea,Wildfire Hazard,10.0,7.540971848664157,3.4533414454277507,10,1
GNQ,Equatorial Guinea,Equatorial Guinea,Wildfire Hazard,1.0,1.2534059945504088,0.6632289162773354,3,1
SLV,El Salvador,El Salvador,Wildfire Hazard,8.0,8.096345514950166,0.4001909015655293,10,8
EGY,Egypt,Egypt,Wildfire Hazard,1.0,1.3982533909221793,1.738723391355899,10,1
ECU,Ecuador,Ecuador,Wildfire Hazard,3.0,3.906757513533694,2.2295018775483912,10,1
DOM,Dominican Republic,Dominican Republic,Wildfire Hazard,7.0,6.989858906525574,1.0215419481714576,10,5
DMA,Dominica,Dominica,Wildfire Hazard,1.0,1.0,0.0,1,1
DJI,Djibouti,Djibouti,Wildfire Hazard,6.0,4.7594936708860756,3.3801300372212526,10,1
DN1,Denmark,Greenland,Wildfire Hazard,1.0,1.1293846482545247,1.0308172590022437,10,1
DN1,Denmark,Denmark,Wildfire Hazard,6.0,4.8375902765545185,1.6021529813404145,10,1
CZE,Czechia,Czechia,Wildfire Hazard,6.0,6.676201372997712,0.936605146926424,8,6
CYN,Northern Cyprus,Northern Cyprus,Wildfire Hazard,7.0,6.946188340807175,1.0574405602769226,8,5
CYP,Cyprus,Cyprus,Wildfire Hazard,8.0,7.997191011235955,0.05292540359948531,8,7
HRV,Croatia,Croatia,Wildfire Hazard,6.0,6.743426818580192,0.9734144397239339,10,5
CIV,Ivory Coast,Ivory Coast,Wildfire Hazard,8.0,8.405279616027926,1.5512568582114599,10,1
CRI,Costa Rica,Costa Rica,Wildfire Hazard,6.0,6.100583744948361,1.4042512336564528,8,1
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Wildfire Hazard,6.0,6.106982027668465,2.170693613302367,10,1
COG,Republic of the Congo,Republic of the Congo,Wildfire Hazard,6.0,4.967291967291967,1.420478059566503,8,1
COM,Comoros,Comoros,Wildfire Hazard,1.0,1.0,0.0,1,1
COL,Colombia,Colombia,Wildfire Hazard,3.0,3.9855581414678745,2.5116343154095806,10,1
CH1,China,China,Wildfire Hazard,6.0,6.130563169958281,2.8029980019000837,10,1
CH1,China,Macao S.A.R,Wildfire Hazard,8.0,8.0,0.0,8,8
CH1,China,Hong Kong S.A.R.,Wildfire Hazard,8.0,7.979591836734694,0.14139190265868387,8,7
CHL,Chile,Chile,Wildfire Hazard,6.0,5.105117802792221,3.302432398405905,10,1
TCD,Chad,Chad,Wildfire Hazard,1.0,5.334202384676887,4.440038547637366,10,1
CAF,Central African Republic,Central African Republic,Wildfire Hazard,10.0,9.108155222070637,1.1057699518689947,10,6
CPV,Cabo Verde,Cabo Verde,Wildfire Hazard,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Wildfire Hazard,1.0,2.5533330011722777,2.0871185113584483,63,1
CMR,Cameroon,Cameroon,Wildfire Hazard,8.0,7.141498457024333,2.2565198568828615,10,1
KHM,Cambodia,Cambodia,Wildfire Hazard,6.0,6.505513784461153,0.8550863147657743,8,5
MMR,Myanmar,Myanmar,Wildfire Hazard,6.0,6.9380768271389375,1.1427079176098027,10,1
BDI,Burundi,Burundi,Wildfire Hazard,8.0,7.204385964912281,0.9603444512601581,8,6
BFA,Burkina Faso,Burkina Faso,Wildfire Hazard,10.0,10.0,0.0,10,10
BGR,Bulgaria,Bulgaria,Wildfire Hazard,8.0,7.770234688036634,0.6441015022110175,10,1
